time,actual_x,actual_y,estimated_x,estimated_y,drone_x,drone_y
12.074570894241333,4.347530448234195,5.831601918469587,4.347579483555407,5.833777976773346,3.5971658070311023,4.520643500417796
12.09816861152649,4.339708124923029,5.836735438485177,4.338529280651612,5.839834326649615,3.5971658070311023,4.520643500417796
12.3757164478302,4.252366652826391,5.891643278528875,4.232151888633582,5.911318560749963,3.6089293476931132,4.559112924785991
12.386922359466553,4.244330328039872,5.896518803006603,4.229013714647223,5.912768684605639,3.6779910195312184,4.812167644198061
12.403551816940308,4.236277968975307,5.901373616775519,4.2234852495656,5.915756249422325,3.6779910195312184,4.812167644198061
12.419943571090698,4.228221253051763,5.9062230780439195,4.217819732396914,5.91883081257756,3.685726521764871,4.843522789291161
12.437652349472046,4.220142786470876,5.911043291064202,4.211479536203927,5.922334697653935,3.685726521764871,4.843522789291161
12.455668926239014,4.212053883997173,5.915851585869371,4.204887295546581,5.925995960330427,3.6929288004764924,4.873198677708865
12.473012208938599,4.203955921858718,5.920647203494404,4.1984225278464455,5.929572038651825,3.6929288004764924,4.873198677708865
12.496104717254639,4.195836285562902,5.925414212704578,4.189738463990192,5.934534256112644,3.6996255716942534,4.90114034269331
12.510497570037842,4.18770894231623,5.930173022469213,4.184260436978132,5.937487140261196,3.705845573993423,4.927310555766647
12.529563426971436,4.1795657565658635,5.93490883209504,4.176888137287309,5.941601813935528,3.705845573993423,4.927310555766647
12.551793098449707,4.171406273640283,5.939623286633179,4.168290109400838,5.946457340121071,3.711667974694795,4.951895033046625
12.567239046096802,4.163227562718279,5.944312409703404,4.16221075718564,5.949756133881329,3.711667974694795,4.951895033046625
12.586201667785645,4.155035683482378,5.948984173587147,4.1546933501016765,5.953911765396301,3.717159754994964,4.975063856939206
12.606142282485962,4.146831887228529,5.95364092099596,4.146760131372792,5.958300385581952,3.7223453975842933,4.996833750712898
12.626171827316284,4.138617648957868,5.9582832824583285,4.138764338133917,5.962707570489542,3.7223453975842933,4.996833750712898
12.645583152770996,4.130394906838156,5.962915819100322,4.130973709325013,5.966973500353816,3.727258756309508,5.017273164515787
12.664949893951416,4.122153823238306,5.967521252280892,4.123161512098347,5.971231619173858,3.727258756309508,5.017273164515787
12.684845685958862,4.113901560948957,5.972112917258051,4.115112247487476,5.975608187660562,3.73194022270917,5.036492401958396
12.705732345581055,4.105634558668996,5.9766827044633235,4.106661938393031,5.98019679819681,3.73194022270917,5.036492401958396
12.72443962097168,4.097358011756808,5.9812421948176056,4.099031088478109,5.98428805777525,3.7364337858932526,5.054632337133636
12.74426007270813,4.089072056853083,5.9857894632626705,4.090928928536496,5.988629509491165,3.7407851089320254,5.071856523234725
12.764512300491333,4.080774898302806,5.990320942822475,4.082636583173901,5.993057877281901,3.7407851089320254,5.071856523234725
12.78436279296875,4.072467496568144,5.994837710540195,4.074481017525378,5.997386364692468,3.7450393677070233,5.088341137191642
12.805652379989624,4.064155519178198,5.99934833165108,4.065749900881998,6.00201872126873,3.7450393677070233,5.088341137191642
12.82461142539978,4.055829069915829,6.003836368834219,4.057918067390807,6.006124179167201,3.749239227606054,5.104264956379826
12.8442702293396,4.04749289475969,6.0083108439911594,4.049776311775918,6.010380911080789,3.7534236754326407,5.1198031588825
12.865134000778198,4.0391466722857565,6.012770667501614,4.041142491805944,6.014888626542839,3.7534236754326407,5.1198031588825
12.885768175125122,4.030789340181975,6.017212349237292,4.03259398764741,6.019327397639418,3.757626990704744,5.135120803404002
12.905091524124146,4.022422683880457,6.021643046750545,4.024547015898337,6.023470456676882,3.757626990704744,5.135120803404002
12.924769639968872,4.0140551662605635,6.026074071633928,4.016330777286756,6.027685589035064,3.7618779636920454,5.150367212436598
12.950298547744751,4.005681756500588,6.030496360633407,4.0058060132299635,6.033127986685145,3.7661995703602384,5.165672941432136
12.965619087219238,3.9973023240179812,6.034910309157756,3.999361498442766,6.0363633572968585,3.7661995703602384,5.165672941432136
12.985270500183105,3.988916953402548,6.0393151060721415,3.99111270213845,6.0405414212354085,3.7706089750170677,5.18114752845105
13.005261421203613,3.9805256990227678,6.0437110935039655,3.982707897126405,6.044784700165511,3.7706089750170677,5.18114752845105
13.025790452957153,3.9721288381706485,6.048099179405417,3.97407537092158,6.049131195249744,3.775117695457882,5.196878182647168
13.04504942893982,3.963726143234318,6.052478181481817,3.965939753007933,6.053201531283261,3.779731888052689,5.212929641050902
13.064819097518921,3.955308801069964,6.056831321488948,3.957573182211974,6.057374828298964,3.779731888052689,5.212929641050902
13.084750413894653,3.946883734709039,6.061175663281039,3.9491239165749357,6.061574417089769,3.7844530068504376,5.229345372061877
13.105590581893921,3.93845017947915,6.065505502301331,3.9402977545860796,6.065951584420095,3.7844530068504376,5.229345372061877
